"V1","V2","V3","V4","V5","V6","V7","V8","V9"
"58-57-15-91","4b954ad8d46840728951b79c84428f1e","2019-09-30","16:25:49",14,"ERAMO7",1,"ERAMO7",1
"58-57-15-91","4b954ad8d46840728951b79c84428f1e","2019-09-30","16:25:51",15,"ERAMO7",1,"ERAMO7",1
"58-57-15-91","4b954ad8d46840728951b79c84428f1e","2019-09-30","16:25:54",14,"ERAMO7",1,"ERAMO7",1
"58-57-15-91","4b954ad8d46840728951b79c84428f1e","2019-09-30","16:25:57",15,"ERAMO7",1,"ERAMO7",1
"58-57-15-91","4b954ad8d46840728951b79c84428f1e","2019-09-30","16:26:00",14,"ERAMO7",1,"ERAMO7",1
"58-57-15-91","4b954ad8d46840728951b79c84428f1e","2019-09-30","16:26:10",3,"ERAMO7",1,"GIORG",2
"58-57-15-91","4b954ad8d46840728951b79c84428f1e","2019-09-30","16:32:49",4,"ERAMO7",1,"ERAMO7",1
"58-57-15-91","4b954ad8d46840728951b79c84428f1e","2019-09-30","16:32:52",14,"ERAMO7",1,"ERAMO7",1
"58-57-15-91","4b954ad8d46840728951b79c84428f1e","2019-09-30","16:33:45",15,"ERAMO7",1,"ERAMO7",1
"58-57-15-91","4b954ad8d46840728951b79c84428f1e","2019-09-30","16:34:00",14,"ERAMO7",1,"ERAMO7",1
"58-57-15-91","4b954ad8d46840728951b79c84428f1e","2019-09-30","16:41:38",3,"ERAMO7",1,"GIORG",2
"58-57-15-91","4b954ad8d46840728951b79c84428f1e","2019-10-01","01:45:06",4,"ERAMO7",1,"ERAMO7",1
"58-57-15-91","4b954ad8d46840728951b79c84428f1e","2019-10-01","01:45:06",14,"ERAMO7",1,"ERAMO7",1
"58-57-15-91","4b954ad8d46840728951b79c84428f1e","2019-10-01","01:46:55",3,"ERAMO7",1,"GIORG",2
"54-00-78-75","5316c91489b74d3789de254236d43d6b","2019-10-01","16:09:46",12,"ERAMO1",1,"ERAMO1",1
"54-00-78-75","5316c91489b74d3789de254236d43d6b","2019-10-01","16:09:46",0,"ERAMO1",1,"RULES",2
"54-00-78-75","5316c91489b74d3789de254236d43d6b","2019-10-01","16:09:46",1,"ERAMO1",1,"ERAMO1",1
"54-00-78-75","5316c91489b74d3789de254236d43d6b","2019-10-01","16:10:02",2,"ERAMO1",1,"ERAMO1",1
"54-00-78-75","5316c91489b74d3789de254236d43d6b","2019-10-01","16:11:55",15,"ERAMO1",1,"ERAMO1",1
"54-00-78-75","5316c91489b74d3789de254236d43d6b","2019-10-01","16:12:28",14,"ERAMO1",1,"ERAMO1",1
"54-00-78-75","5316c91489b74d3789de254236d43d6b","2019-10-01","16:16:03",15,"ERAMO1",1,"ERAMO1",1
"54-00-78-75","5316c91489b74d3789de254236d43d6b","2019-10-01","16:16:09",14,"ERAMO1",1,"ERAMO1",1
"54-00-78-75","5316c91489b74d3789de254236d43d6b","2019-10-01","16:17:51",3,"ERAMO1",1,"RULES",2
"54-00-78-75","5316c91489b74d3789de254236d43d6b","2019-10-02","20:56:07",4,"ERAMO1",1,"ERAMO1",1
"54-00-78-75","5316c91489b74d3789de254236d43d6b","2019-10-02","20:56:07",14,"ERAMO1",1,"ERAMO1",1
"54-00-78-75","5316c91489b74d3789de254236d43d6b","2019-10-02","20:56:20",15,"ERAMO1",1,"ERAMO1",1
"54-00-78-75","5316c91489b74d3789de254236d43d6b","2019-10-03","02:47:29",14,"ERAMO1",1,"ERAMO1",1
"54-00-78-75","5316c91489b74d3789de254236d43d6b","2019-10-03","02:47:58",3,"ERAMO1",1,"RULES",2
"38-93-12-09","58483686d83a474f81a3c45a41c88bbf","2019-10-04","16:39:57",12,"ERAMO10",1,"ERAMO10",1
"38-93-12-09","58483686d83a474f81a3c45a41c88bbf","2019-10-04","16:39:57",0,"ERAMO10",1,"GIORG",2
"38-93-12-09","58483686d83a474f81a3c45a41c88bbf","2019-10-04","16:39:57",1,"ERAMO10",1,"ERAMO10",1
"38-93-12-09","58483686d83a474f81a3c45a41c88bbf","2019-10-04","16:40:03",2,"ERAMO10",1,"ERAMO10",1
"38-93-12-09","58483686d83a474f81a3c45a41c88bbf","2019-10-04","16:47:17",15,"ERAMO10",1,"ERAMO10",1
"38-93-12-09","58483686d83a474f81a3c45a41c88bbf","2019-10-04","16:47:20",14,"ERAMO10",1,"ERAMO10",1
"38-93-12-09","58483686d83a474f81a3c45a41c88bbf","2019-10-04","16:49:10",15,"ERAMO10",1,"ERAMO10",1
"38-93-12-09","58483686d83a474f81a3c45a41c88bbf","2019-10-04","16:49:16",14,"ERAMO10",1,"ERAMO10",1
"38-93-12-09","58483686d83a474f81a3c45a41c88bbf","2019-10-04","16:54:35",3,"ERAMO10",1,"GIORG",2
"59-89-02-75","5e9e1c3f1fd8410aafbc30eebf22578d","2019-09-30","18:16:31",12,"ERAMO10",1,"ERAMO10",1
"59-89-02-75","5e9e1c3f1fd8410aafbc30eebf22578d","2019-09-30","18:16:31",0,"ERAMO10",1,"GIORG",2
"59-89-02-75","5e9e1c3f1fd8410aafbc30eebf22578d","2019-09-30","18:16:31",1,"ERAMO10",1,"ERAMO10",1
"59-89-02-75","5e9e1c3f1fd8410aafbc30eebf22578d","2019-09-30","18:16:39",2,"ERAMO10",1,"ERAMO10",1
"59-89-02-75","5e9e1c3f1fd8410aafbc30eebf22578d","2019-09-30","18:21:44",15,"ERAMO10",1,"ERAMO10",1
"59-89-02-75","5e9e1c3f1fd8410aafbc30eebf22578d","2019-09-30","18:33:16",14,"ERAMO10",1,"ERAMO10",1
"59-89-02-75","5e9e1c3f1fd8410aafbc30eebf22578d","2019-09-30","18:33:18",15,"ERAMO10",1,"ERAMO10",1
"59-89-02-75","5e9e1c3f1fd8410aafbc30eebf22578d","2019-09-30","22:03:22",14,"ERAMO10",1,"ERAMO10",1
"59-89-02-75","5e9e1c3f1fd8410aafbc30eebf22578d","2019-09-30","22:03:37",3,"ERAMO10",1,"GIORG",2
"59-89-02-75","5e9e1c3f1fd8410aafbc30eebf22578d","2019-10-01","02:06:42",4,"ERAMO10",1,"ERAMO10",1
"59-89-02-75","5e9e1c3f1fd8410aafbc30eebf22578d","2019-10-01","02:06:44",14,"ERAMO10",1,"ERAMO10",1
"59-89-02-75","5e9e1c3f1fd8410aafbc30eebf22578d","2019-10-01","02:12:41",3,"ERAMO10",1,"GIORG",2
"53-85-34-21","617c1795cc3846228b924cf3246acb95","2019-10-01","18:26:25",12,"ERAMO10",1,"ERAMO10",1
"53-85-34-21","617c1795cc3846228b924cf3246acb95","2019-10-01","18:26:25",0,"ERAMO10",1,"GIORG",2
"53-85-34-21","617c1795cc3846228b924cf3246acb95","2019-10-01","18:26:25",1,"ERAMO10",1,"ERAMO10",1
"53-85-34-21","617c1795cc3846228b924cf3246acb95","2019-10-01","18:26:28",2,"ERAMO10",1,"ERAMO10",1
"53-85-34-21","617c1795cc3846228b924cf3246acb95","2019-10-01","18:30:29",3,"ERAMO10",1,"GIORG",2
"53-85-34-21","617c1795cc3846228b924cf3246acb95","2019-10-03","14:19:12",4,"ERAMO10",1,"ERAMO10",1
"53-85-34-21","617c1795cc3846228b924cf3246acb95","2019-10-03","14:19:13",14,"ERAMO10",1,"ERAMO10",1
"53-85-34-21","617c1795cc3846228b924cf3246acb95","2019-10-03","14:22:57",3,"ERAMO10",1,"GIORG",2
"53-27-23-59","66fce4e079a94f7693191d79cf6ce2a5","2019-09-27","01:25:40",12,"ERAMO10",1,"ERAMO10",1
"53-27-23-59","66fce4e079a94f7693191d79cf6ce2a5","2019-09-27","01:25:40",0,"ERAMO10",1,"GIORG",2
"53-27-23-59","66fce4e079a94f7693191d79cf6ce2a5","2019-09-27","01:25:40",1,"ERAMO10",1,"ERAMO10",1
"53-27-23-59","66fce4e079a94f7693191d79cf6ce2a5","2019-09-27","01:25:48",2,"ERAMO10",1,"ERAMO10",1
"53-27-23-59","66fce4e079a94f7693191d79cf6ce2a5","2019-09-27","01:32:35",3,"ERAMO10",1,"GIORG",2
"96-57-45-57","6768cacb96514fe78104388a2824d58b","2019-09-30","16:17:33",12,"ERAMO4",1,"ERAMO4",1
"96-57-45-57","6768cacb96514fe78104388a2824d58b","2019-09-30","16:17:33",0,"ERAMO4",1,"RULES",2
"96-57-45-57","6768cacb96514fe78104388a2824d58b","2019-09-30","16:17:33",1,"ERAMO4",1,"ERAMO4",1
"96-57-45-57","6768cacb96514fe78104388a2824d58b","2019-09-30","16:17:37",2,"ERAMO4",1,"ERAMO4",1
"96-57-45-57","6768cacb96514fe78104388a2824d58b","2019-09-30","16:34:22",15,"ERAMO4",1,"ERAMO4",1
"96-57-45-57","6768cacb96514fe78104388a2824d58b","2019-09-30","16:34:28",14,"ERAMO4",1,"ERAMO4",1
"96-57-45-57","6768cacb96514fe78104388a2824d58b","2019-09-30","16:34:50",15,"ERAMO4",1,"ERAMO4",1
"96-57-45-57","6768cacb96514fe78104388a2824d58b","2019-09-30","16:35:01",14,"ERAMO4",1,"ERAMO4",1
"96-57-45-57","6768cacb96514fe78104388a2824d58b","2019-09-30","16:44:43",3,"ERAMO4",1,"RULES",2
"96-57-45-57","6768cacb96514fe78104388a2824d58b","2019-10-04","18:56:35",6,"admin",4,"",
"58-14-84-28","6c156cf9c02744fe996adb3460d4110f","2019-10-04","15:54:31",12,"ERAMO10",1,"ERAMO10",1
"58-14-84-28","6c156cf9c02744fe996adb3460d4110f","2019-10-04","15:54:31",0,"ERAMO10",1,"GIORG",2
"58-14-84-28","6c156cf9c02744fe996adb3460d4110f","2019-10-04","15:54:31",1,"ERAMO10",1,"ERAMO10",1
"58-14-84-28","6c156cf9c02744fe996adb3460d4110f","2019-10-04","15:54:39",2,"ERAMO10",1,"ERAMO10",1
"58-14-84-28","6c156cf9c02744fe996adb3460d4110f","2019-10-04","15:55:30",15,"ERAMO10",1,"ERAMO10",1
"58-14-84-28","6c156cf9c02744fe996adb3460d4110f","2019-10-04","15:55:39",14,"ERAMO10",1,"ERAMO10",1
"58-14-84-28","6c156cf9c02744fe996adb3460d4110f","2019-10-04","16:23:29",3,"ERAMO10",1,"GIORG",2
"12-72-69-88","81481e6110c141f18cd478542e3a0c6d","2019-09-30","17:46:39",12,"ERAMO4",1,"ERAMO4",1
"12-72-69-88","81481e6110c141f18cd478542e3a0c6d","2019-09-30","17:46:39",0,"ERAMO4",1,"RULES",2
"12-72-69-88","81481e6110c141f18cd478542e3a0c6d","2019-09-30","17:46:39",1,"ERAMO4",1,"ERAMO4",1
"12-72-69-88","81481e6110c141f18cd478542e3a0c6d","2019-09-30","17:46:43",2,"ERAMO4",1,"ERAMO4",1
"12-72-69-88","81481e6110c141f18cd478542e3a0c6d","2019-09-30","18:04:30",15,"ERAMO4",1,"ERAMO4",1
"12-72-69-88","81481e6110c141f18cd478542e3a0c6d","2019-09-30","18:12:53",14,"ERAMO4",1,"ERAMO4",1
"12-72-69-88","81481e6110c141f18cd478542e3a0c6d","2019-09-30","18:16:07",3,"ERAMO4",1,"RULES",2
"12-72-69-88","81481e6110c141f18cd478542e3a0c6d","2019-10-01","15:15:14",4,"ERAMO4",1,"ERAMO4",1
"12-72-69-88","81481e6110c141f18cd478542e3a0c6d","2019-10-01","15:15:16",14,"ERAMO4",1,"ERAMO4",1
"12-72-69-88","81481e6110c141f18cd478542e3a0c6d","2019-10-01","15:18:36",3,"ERAMO4",1,"RULES",2
"12-72-69-88","81481e6110c141f18cd478542e3a0c6d","2019-10-04","18:51:02",6,"admin",4,"",
"53-49-26-41","82eb3f4759634438993e880cd877a38d","2019-09-30","16:46:09",12,"ERAMO3",1,"ERAMO3",1
"53-49-26-41","82eb3f4759634438993e880cd877a38d","2019-09-30","16:46:09",0,"ERAMO3",1,"RULES",2
"53-49-26-41","82eb3f4759634438993e880cd877a38d","2019-09-30","16:46:09",1,"ERAMO3",1,"ERAMO3",1
"53-49-26-41","82eb3f4759634438993e880cd877a38d","2019-09-30","16:46:16",2,"ERAMO3",1,"ERAMO3",1
"53-49-26-41","82eb3f4759634438993e880cd877a38d","2019-09-30","16:52:37",15,"ERAMO3",1,"ERAMO3",1
"53-49-26-41","82eb3f4759634438993e880cd877a38d","2019-09-30","16:52:56",14,"ERAMO3",1,"ERAMO3",1
"53-49-26-41","82eb3f4759634438993e880cd877a38d","2019-09-30","16:59:03",3,"ERAMO3",1,"RULES",2
"53-49-26-41","82eb3f4759634438993e880cd877a38d","2019-10-04","20:49:49",6,"admin",4,"",
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","19:32:07",12,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","19:32:07",0,"ERAMO6",1,"GIORG",2
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","19:32:07",1,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","19:32:25",2,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","19:32:46",15,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","19:41:53",14,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","19:42:04",15,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","19:42:08",14,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","19:51:57",15,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","19:51:59",14,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","19:51:59",15,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","19:52:10",14,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","19:57:18",15,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","20:32:44",14,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","20:35:21",15,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","20:35:26",14,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","20:43:52",15,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","20:44:36",14,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","20:48:56",15,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","20:49:15",14,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","20:54:02",15,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","20:54:47",14,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","20:54:49",15,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","20:54:49",14,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","20:54:55",15,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","20:55:02",14,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","20:56:22",15,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","20:56:27",14,"ERAMO6",1,"ERAMO6",1
"98-38-33-96","8423170f4ace4aef9363def78726a00c","2019-09-27","20:56:36",3,"ERAMO6",1,"GIORG",2
"92-86-79-74","8dc359d772ee499db97737d90ca5f66d","2019-10-01","18:06:01",12,"ERAMO10",1,"ERAMO10",1
"92-86-79-74","8dc359d772ee499db97737d90ca5f66d","2019-10-01","18:06:01",0,"ERAMO10",1,"GIORG",2
"92-86-79-74","8dc359d772ee499db97737d90ca5f66d","2019-10-01","18:06:01",1,"ERAMO10",1,"ERAMO10",1
"92-86-79-74","8dc359d772ee499db97737d90ca5f66d","2019-10-01","18:08:33",2,"ERAMO10",1,"ERAMO10",1
"92-86-79-74","8dc359d772ee499db97737d90ca5f66d","2019-10-01","18:17:52",3,"ERAMO10",1,"GIORG",2
"92-86-79-74","8dc359d772ee499db97737d90ca5f66d","2019-10-02","21:07:52",4,"ERAMO10",1,"ERAMO10",1
"92-86-79-74","8dc359d772ee499db97737d90ca5f66d","2019-10-02","21:07:53",14,"ERAMO10",1,"ERAMO10",1
"92-86-79-74","8dc359d772ee499db97737d90ca5f66d","2019-10-02","21:09:34",3,"ERAMO10",1,"GIORG",2
"77-07-52-57","9dd50bea57e346e591037a521dafe548","2019-10-02","15:28:10",12,"ERAMO10",1,"ERAMO10",1
"77-07-52-57","9dd50bea57e346e591037a521dafe548","2019-10-02","15:28:10",0,"ERAMO10",1,"GIORG",2
"77-07-52-57","9dd50bea57e346e591037a521dafe548","2019-10-02","15:28:10",1,"ERAMO10",1,"ERAMO10",1
"77-07-52-57","9dd50bea57e346e591037a521dafe548","2019-10-02","15:28:18",2,"ERAMO10",1,"ERAMO10",1
"77-07-52-57","9dd50bea57e346e591037a521dafe548","2019-10-02","15:30:07",3,"ERAMO10",1,"GIORG",2
"77-07-52-57","9dd50bea57e346e591037a521dafe548","2019-10-03","14:24:58",4,"ERAMO10",1,"ERAMO10",1
"77-07-52-57","9dd50bea57e346e591037a521dafe548","2019-10-03","14:24:59",14,"ERAMO10",1,"ERAMO10",1
"77-07-52-57","9dd50bea57e346e591037a521dafe548","2019-10-03","14:25:24",15,"ERAMO10",1,"ERAMO10",1
"77-07-52-57","9dd50bea57e346e591037a521dafe548","2019-10-03","14:25:33",14,"ERAMO10",1,"ERAMO10",1
"77-07-52-57","9dd50bea57e346e591037a521dafe548","2019-10-03","14:26:02",3,"ERAMO10",1,"GIORG",2
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-09-27","14:33:19",12,"ERAMO10",1,"ERAMO10",1
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-09-27","14:33:19",0,"ERAMO10",1,"GIORG",2
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-09-27","14:33:19",1,"ERAMO10",1,"ERAMO10",1
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-09-27","14:33:44",2,"ERAMO10",1,"ERAMO10",1
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-09-27","14:34:45",15,"ERAMO10",1,"ERAMO10",1
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-09-27","14:34:47",14,"ERAMO10",1,"ERAMO10",1
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-09-27","14:40:31",15,"ERAMO10",1,"ERAMO10",1
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-09-27","14:40:33",14,"ERAMO10",1,"ERAMO10",1
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-09-27","14:40:33",15,"ERAMO10",1,"ERAMO10",1
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-09-27","14:40:42",14,"ERAMO10",1,"ERAMO10",1
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-09-27","14:46:55",15,"ERAMO10",1,"ERAMO10",1
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-09-27","14:51:45",14,"ERAMO10",1,"ERAMO10",1
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-09-27","15:27:50",15,"ERAMO10",1,"ERAMO10",1
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-09-27","15:28:22",14,"ERAMO10",1,"ERAMO10",1
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-09-27","15:32:57",3,"ERAMO10",1,"GIORG",2
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-10-01","02:13:10",4,"ERAMO10",1,"ERAMO10",1
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-10-01","02:13:11",14,"ERAMO10",1,"ERAMO10",1
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-10-01","02:15:02",3,"ERAMO10",1,"GIORG",2
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-10-01","02:24:22",4,"ERAMO10",1,"ERAMO10",1
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-10-01","02:24:22",14,"ERAMO10",1,"ERAMO10",1
"75-88-19-43","a1aab12e404740e8bc0ca06bcb53ac65","2019-10-01","02:25:56",3,"ERAMO10",1,"GIORG",2
"45-09-09-57","a64f864a2448412b96b4df92169f805b","2019-10-02","16:11:50",12,"ERAMO3",1,"ERAMO3",1
"45-09-09-57","a64f864a2448412b96b4df92169f805b","2019-10-02","16:11:50",0,"ERAMO3",1,"RULES",2
"45-09-09-57","a64f864a2448412b96b4df92169f805b","2019-10-02","16:11:50",1,"ERAMO3",1,"ERAMO3",1
"45-09-09-57","a64f864a2448412b96b4df92169f805b","2019-10-02","16:11:55",2,"ERAMO3",1,"ERAMO3",1
"45-09-09-57","a64f864a2448412b96b4df92169f805b","2019-10-02","16:15:19",15,"ERAMO3",1,"ERAMO3",1
"45-09-09-57","a64f864a2448412b96b4df92169f805b","2019-10-02","16:15:37",14,"ERAMO3",1,"ERAMO3",1
"45-09-09-57","a64f864a2448412b96b4df92169f805b","2019-10-02","16:21:45",15,"ERAMO3",1,"ERAMO3",1
"45-09-09-57","a64f864a2448412b96b4df92169f805b","2019-10-02","21:21:39",14,"ERAMO3",1,"ERAMO3",1
"45-09-09-57","a64f864a2448412b96b4df92169f805b","2019-10-02","21:24:13",3,"ERAMO3",1,"RULES",2
"45-09-09-57","a64f864a2448412b96b4df92169f805b","2019-10-04","20:12:50",6,"admin",4,"",
"66-30-95-73","ab6f684c53834c4e95c4ff4daee2eabd","2019-10-01","16:42:22",12,"ERAMO10",1,"ERAMO10",1
"66-30-95-73","ab6f684c53834c4e95c4ff4daee2eabd","2019-10-01","16:42:22",0,"ERAMO10",1,"GIORG",2
"66-30-95-73","ab6f684c53834c4e95c4ff4daee2eabd","2019-10-01","16:42:22",1,"ERAMO10",1,"ERAMO10",1
"66-30-95-73","ab6f684c53834c4e95c4ff4daee2eabd","2019-10-01","16:42:41",2,"ERAMO10",1,"ERAMO10",1
"66-30-95-73","ab6f684c53834c4e95c4ff4daee2eabd","2019-10-01","16:49:07",15,"ERAMO10",1,"ERAMO10",1
"66-30-95-73","ab6f684c53834c4e95c4ff4daee2eabd","2019-10-01","16:49:14",14,"ERAMO10",1,"ERAMO10",1
"66-30-95-73","ab6f684c53834c4e95c4ff4daee2eabd","2019-10-01","16:49:15",15,"ERAMO10",1,"ERAMO10",1
"66-30-95-73","ab6f684c53834c4e95c4ff4daee2eabd","2019-10-01","16:50:18",14,"ERAMO10",1,"ERAMO10",1
"66-30-95-73","ab6f684c53834c4e95c4ff4daee2eabd","2019-10-01","16:50:28",3,"ERAMO10",1,"GIORG",2
"66-30-95-73","ab6f684c53834c4e95c4ff4daee2eabd","2019-10-02","20:46:56",4,"ERAMO10",1,"ERAMO10",1
"66-30-95-73","ab6f684c53834c4e95c4ff4daee2eabd","2019-10-02","20:46:57",14,"ERAMO10",1,"ERAMO10",1
"66-30-95-73","ab6f684c53834c4e95c4ff4daee2eabd","2019-10-02","20:50:35",3,"ERAMO10",1,"GIORG",2
"66-30-95-73","ab6f684c53834c4e95c4ff4daee2eabd","2019-10-02","21:04:21",4,"ERAMO10",1,"ERAMO10",1
"66-30-95-73","ab6f684c53834c4e95c4ff4daee2eabd","2019-10-02","21:04:21",14,"ERAMO10",1,"ERAMO10",1
"66-30-95-73","ab6f684c53834c4e95c4ff4daee2eabd","2019-10-02","21:05:17",3,"ERAMO10",1,"GIORG",2
"66-30-95-73","ab6f684c53834c4e95c4ff4daee2eabd","2019-10-04","20:26:24",6,"admin",4,"",
"57-21-47-06","abdfff92309f48b48d5d170ac43c432b","2019-10-02","16:02:00",12,"ERAMO3",1,"ERAMO3",1
"57-21-47-06","abdfff92309f48b48d5d170ac43c432b","2019-10-02","16:02:00",0,"ERAMO3",1,"RULES",2
"57-21-47-06","abdfff92309f48b48d5d170ac43c432b","2019-10-02","16:02:00",1,"ERAMO3",1,"ERAMO3",1
"57-21-47-06","abdfff92309f48b48d5d170ac43c432b","2019-10-02","16:02:10",2,"ERAMO3",1,"ERAMO3",1
"57-21-47-06","abdfff92309f48b48d5d170ac43c432b","2019-10-02","16:02:33",15,"ERAMO3",1,"ERAMO3",1
"57-21-47-06","abdfff92309f48b48d5d170ac43c432b","2019-10-02","16:06:47",14,"ERAMO3",1,"ERAMO3",1
"57-21-47-06","abdfff92309f48b48d5d170ac43c432b","2019-10-02","16:09:50",15,"ERAMO3",1,"ERAMO3",1
"57-21-47-06","abdfff92309f48b48d5d170ac43c432b","2019-10-02","16:10:00",14,"ERAMO3",1,"ERAMO3",1
"57-21-47-06","abdfff92309f48b48d5d170ac43c432b","2019-10-02","16:11:37",15,"ERAMO3",1,"ERAMO3",1
"57-21-47-06","abdfff92309f48b48d5d170ac43c432b","2019-10-02","21:26:39",14,"ERAMO3",1,"ERAMO3",1
"57-21-47-06","abdfff92309f48b48d5d170ac43c432b","2019-10-02","21:29:43",3,"ERAMO3",1,"RULES",2
"57-21-47-06","abdfff92309f48b48d5d170ac43c432b","2019-10-04","20:11:18",6,"admin",4,"",
"42-87-94-00","ad2e48efb1d24da6bc69574f958ade1d","2019-10-01","16:54:45",12,"ERAMO4",1,"ERAMO4",1
"42-87-94-00","ad2e48efb1d24da6bc69574f958ade1d","2019-10-01","16:54:45",0,"ERAMO4",1,"RULES",2
"42-87-94-00","ad2e48efb1d24da6bc69574f958ade1d","2019-10-01","16:54:45",1,"ERAMO4",1,"ERAMO4",1
"42-87-94-00","ad2e48efb1d24da6bc69574f958ade1d","2019-10-01","16:55:01",2,"ERAMO4",1,"ERAMO4",1
"42-87-94-00","ad2e48efb1d24da6bc69574f958ade1d","2019-10-01","17:04:05",3,"ERAMO4",1,"RULES",2
"42-87-94-00","ad2e48efb1d24da6bc69574f958ade1d","2019-10-04","18:49:32",6,"admin",4,"",
"24-83-47-64","b747f0353a5f4b28836986150022b095","2019-10-01","15:51:47",12,"ERAMO10",1,"ERAMO10",1
"24-83-47-64","b747f0353a5f4b28836986150022b095","2019-10-01","15:51:47",0,"ERAMO10",1,"GIORG",2
"24-83-47-64","b747f0353a5f4b28836986150022b095","2019-10-01","15:51:47",1,"ERAMO10",1,"ERAMO10",1
"24-83-47-64","b747f0353a5f4b28836986150022b095","2019-10-01","15:51:55",2,"ERAMO10",1,"ERAMO10",1
"24-83-47-64","b747f0353a5f4b28836986150022b095","2019-10-01","15:58:30",15,"ERAMO10",1,"ERAMO10",1
"24-83-47-64","b747f0353a5f4b28836986150022b095","2019-10-01","15:58:36",14,"ERAMO10",1,"ERAMO10",1
"24-83-47-64","b747f0353a5f4b28836986150022b095","2019-10-01","15:58:49",15,"ERAMO10",1,"ERAMO10",1
"24-83-47-64","b747f0353a5f4b28836986150022b095","2019-10-01","15:59:05",14,"ERAMO10",1,"ERAMO10",1
